id,youtube_id,title,comments,description,duration,event,film_date,languages,main_speaker,published_date,speaker_occupation,url,views
126,HTdY_3wyKMs,How to get (a new) hip,80,When Allison Hunt found out that she needed a new hip -- and that Canada’s national health care system would require her to spend nearly 2 years on a waiting list (and in pain) -- she took matters into her own hands.,288,TED2007,1172880000,39,Allison Hunt,1185287940,Marketing expert,https://www.ted.com/talks/allison_hunt_gets_a_new_hip,558993
127,ZnepHUYFqgg,Africa's cheetahs versus hippos,97,"Ghanaian economist George Ayittey unleashes a torrent of controlled anger toward corrupt leaders in Africa -- and calls on the \"Cheetah generation\" to take back the continent.",1070,TEDGlobal 2007,1181001600,20,George Ayittey,1185791520,Economist,https://www.ted.com/talks/george_ayittey_on_cheetahs_vs_hippos,648234
129,G8yKFVPOD6o,How I built a windmill,174,"When he was just 14 years old, Malawian inventor William Kamkwamba built his family an electricity-generating windmill from spare parts, working from rough plans he found in a library book.",252,TEDGlobal 2007,1181001600,44,William Kamkwamba,1185880800,Inventor,https://www.ted.com/talks/william_kamkwamba_on_building_a_windmill,1543596
132,nrbiIWD_CxI,Telling stories from Africa,77,"In this deeply personal talk, Nigerian writer Chris Abani says that \"what we know about how to be who we are\" comes from stories. He searches for the heart of Africa through its poems and narrative, including his own.",1056,TEDGlobal 2007,1181088000,21,Chris Abani,1186647000,"Novelist, poet",https://www.ted.com/talks/chris_abani_on_the_stories_of_africa,561703
134,LW0SMk-HJ3M,"\"Thula Mama\"",60,"South African singer-songwriter Vusi Mahlasela dedicates his song, \"Thula Mama,\" to all women -- and especially his grandmother.",606,TEDGlobal 2007,1181174400,21,Vusi Mahlasela,1187153820,"Musician, activist",https://www.ted.com/talks/vusi_mahlasela_sings_thula_mama,531957
138,J4VzuWmN8zY,The joy of lexicography,151,"Is the beloved paper dictionary doomed to extinction? In this infectiously exuberant talk, leading lexicographer Erin McKean looks at the many ways today's print dictionary is poised for transformation.",950,TED2007,1172880000,32,Erin McKean,1188459000,Dictionary editor,https://www.ted.com/talks/erin_mckean_redefines_the_dictionary,1013063
140,b694exl_oZo,"My creations, a new form of life",304,Artist Theo Jansen demonstrates the amazingly lifelike kinetic sculptures he builds from plastic tubes and lemonade bottles. His creatures are designed to move -- and even survive -- on their own.,493,TED2007,1172880000,32,Theo Jansen,1189072800,Artist,https://www.ted.com/talks/theo_jansen_creates_new_creatures,3982352
141,LjQM8PzCEY0,What our language habits reveal,124,"In an exclusive preview of his book <i>The Stuff of Thought</i>, Steven Pinker looks at language and how it expresses what goes on in our minds -- and how the words we choose communicate much more than we realize.",1047,TEDGlobal 2005,1120694400,32,Steven Pinker,1189349760,Psychologist,https://www.ted.com/talks/steven_pinker_on_language_and_thought,1914263
142,ramBFRt1Uzk,The surprising decline in violence,677,"Steven Pinker charts the decline of violence from Biblical times to the present, and argues that, though it may seem illogical and even obscene, given Iraq and Darfur, we are living in the most peaceful time in our species' existence.",1155,TED2007,1172880000,32,Steven Pinker,1189421700,Psychologist,https://www.ted.com/talks/steven_pinker_on_the_myth_of_violence,2063367
145,xHsXfmHaBUo,Designing for simplicity,83,"The MIT Media Lab's John Maeda lives at the intersection of technology and art, a place that can get very complicated. Here he talks about paring down to basics.",959,TED2007,1172880000,24,John Maeda,1190277480,Artist,https://www.ted.com/talks/john_maeda_on_the_simple_life,1215947
146,v9d65u3LfKs,10 ways the world could end,169,How might the human race end? Stephen Petranek lays out 10 terrible options and the science behind them. Will we be wiped out by an asteroid? Eco-collapse? How about a particle collider gone wild?,1782,TED2002,1012608000,22,Stephen Petranek,1190689620,Technology forecaster,https://www.ted.com/talks/stephen_petranek_counts_down_to_armageddon,1712075
147,eneJXqmh3g0,A flight on solar wings,29,"Paul MacCready -- aircraft designer, environmentalist, and lifelong lover of flight -- talks about his long career.",1280,TED2003,1044144000,20,Paul MacCready,1190769780,Engineer,https://www.ted.com/talks/paul_maccready_flies_on_solar_wings,736290
148,xxXa9pxwzoY,This is Saturn,225,"Planetary scientist Carolyn Porco shows images from the Cassini voyage to Saturn, focusing on its largest moon, Titan, and on frozen Enceladus, which seems to shoot jets of ice.",1029,TED2007,1172880000,33,Carolyn Porco,1191216180,Planetary scientist,https://www.ted.com/talks/carolyn_porco_flies_us_to_saturn,2627709
150,DudfBIxw6do,"Life at 30,000 feet",80,"Richard Branson talks to TED's Chris Anderson about the ups and the downs of his career, from his multibillionaire success to his multiple near-death experiences -- and reveals some of his (very surprising) motivations.",1791,TED2007,1172880000,29,Richard Branson,1191910620,Entrepreneur,https://www.ted.com/talks/richard_branson_s_life_at_30_000_feet,1609555
151,lMkHYE9-R0A,"Building \"self-aware\" robots",242,"Hod Lipson demonstrates a few of his cool little robots, which have the ability to learn, understand themselves and even self-replicate.",378,TED2007,1173139200,28,Hod Lipson,1192071420,Roboticist,https://www.ted.com/talks/hod_lipson_builds_self_aware_robots,1212346
152,esBPJQihKyg,The illustrated woman,45,"Author and illustrator Maira Kalman talks about her life and work, from her covers for The New Yorker to her books for children and grown-ups. She is as wonderful, as wise and as deliciously off-kilter in person as she is on paper.",1050,TED2007,1172880000,21,Maira Kalman,1192499400,"Illustrator, author",https://www.ted.com/talks/maira_kalman_the_illustrated_woman,672254
153,Qn2NR901NMY,The anthropology of mobile phones,145,Nokia researcher Jan Chipchase's investigation into the ways we interact with technology has led him from the villages of Uganda to the insides of our pockets. He's made some unexpected discoveries along the way.,963,TED2007,1172880000,22,Jan Chipchase,1192716300,User anthropologist,https://www.ted.com/talks/jan_chipchase_on_our_mobile_phones,694378
154,Rl2LwnaUA-k,3 clues to understanding your brain,432,"Vilayanur Ramachandran tells us what brain damage can reveal about the connection between celebral tissue and the mind, using three startling delusions as examples.",1414,TED2007,1172880000,35,VS Ramachandran,1192954500,Brain expert,https://www.ted.com/talks/vilayanur_ramachandran_on_your_mind,3930186
155,9ZwNaaJxw40,A commodities exchange for Ethiopia,64,"Economist Eleni Gabre-Madhin outlines her ambitious vision to found the first commodities market in Ethiopia. Her plan would create wealth, minimize risk for farmers and turn the world's largest recipient of food aid into a regional food basket.",1234,TEDGlobal 2007,1181088000,21,Eleni Gabre-Madhin,1193274000,Economist,https://www.ted.com/talks/elene_gabre_madhin_on_ethiopian_economics,562457
156,oEZrAGdZ1i8,How electroshock therapy changed me,262,"Surgeon and author Sherwin Nuland discusses the development of electroshock therapy as a cure for severe, life-threatening depression -- including his own. It’s a moving and heartfelt talk about relief, redemption and second chances.",1338,TED2003,981072000,26,Sherwin Nuland,1193718180,Doctor,https://www.ted.com/talks/sherwin_nuland_on_electroshock_therapy,1522858
157,vbLEf4HR74E,The habits of happiness,412,"What is happiness, and how can we all get some? Biochemist turned Buddhist monk Matthieu Ricard says we can train our minds in habits of well-being, to generate a true sense of serenity and fulfillment.",1254,TED2004,1075680000,39,Matthieu Ricard,1193881320,"Monk, author, photographer",https://www.ted.com/talks/matthieu_ricard_on_the_habits_of_happiness,7271730
158,7Q25-S7jzgs,Laws that choke creativity,328,"Lawrence Lessig, the Net’s most celebrated lawyer, cites John Philip Sousa, celestial copyrights and the \"ASCAP cartel\" in his argument for reviving our creative culture.",1136,TED2007,1172880000,26,Lawrence Lessig,1194310800,Legal activist,https://www.ted.com/talks/larry_lessig_says_the_law_is_strangling_creativity,1895259
161,aSyAwuQPMRo,Using biology to rethink the energy challenge,115,"Juan Enriquez challenges our definition of bioenergy. Oil, coal, gas and other hydrocarbons are not chemical but biological products, based on plant matter -- and thus, growable. Our whole approach to fuel, he argues, needs to change.",1090,TEDSalon 2007 Hot Science,1189296000,21,Juan Enriquez,1195088400,Futurist,https://www.ted.com/talks/juan_enriquez_wants_to_grow_energy,898974
162,W5vka0MRzXs,The case for optimism,46,"We've known about global warming for 50 years and done little about it, says Google.org director Larry Brilliant. In spite of this and other depressing trends, he's optimistic and tells us why. From Skoll World Forum, Oxford, UK, www.skollfoundation.org",1261,Skoll World Forum 2007,1167609600,22,Larry Brilliant,1195612320,"Epidemiologist, philanthropist",https://www.ted.com/talks/larry_brilliant_makes_the_case_for_optimism,418234
164,7n36qV4Lk94,The fractals at the heart of African designs,185,"'I am a mathematician, and I would like to stand on your roof.' That is how Ron Eglash greeted many African families he met while researching the fractal patterns he'd noticed in villages across the continent.",1017,TEDGlobal 2007,1181088000,22,Ron Eglash,1196312400,Mathematician,https://www.ted.com/talks/ron_eglash_on_african_fractals,1527858
165,Z4PwHD7XKj0,Design and destiny,156,"Designer Philippe Starck -- with no pretty slides to show -- spends 18 minutes reaching for the very roots of the question \"Why design?\" Listen carefully for one perfect mantra for all of us, genius or not.",1026,TED2007,1172880000,29,Philippe Starck,1196749800,Designer,https://www.ted.com/talks/philippe_starck_thinks_deep_on_design,1783740
166,UuRxRGR3VpM,"Beauty, truth and ... physics?",160,"Armed with a sense of humor and laypeople's terms, Nobel winner Murray Gell-Mann drops some knowledge on TEDsters about particle physics, asking questions like, Are elegant equations more likely to be right than inelegant ones?",962,TED2007,1172880000,29,Murray Gell-Mann,1196931600,Physicist,https://www.ted.com/talks/murray_gell_mann_on_beauty_and_truth_in_physics,1181696
167,kMTCNOlozTA,Winning the oil endgame,154,"In this energizing talk, Amory Lovins lays out his simple plan for weaning the US off oil and revitalizing the economy.",1184,TED2005,1107302400,22,Amory Lovins,1197334800,"Physicist, energy guru",https://www.ted.com/talks/amory_lovins_on_winning_the_oil_endgame,832668
170,rG6xlKzFFrI,The lost art of letter-writing,71,"Lakshmi Pratury remembers the lost art of letter-writing and shares a series of notes her father wrote to her before he died. Her short but heartfelt talk may inspire you to set pen to paper, too.",249,TED2007,1172880000,40,Lakshmi Pratury,1198133340,Connector,https://www.ted.com/talks/lakshmi_pratury_on_letter_writing,533761
171,C-VacaaN75o,5 dangerous things you should let your kids do,435,"At TED U, Gever Tulley, founder of the Tinkering School, spells out 5 dangerous things you should let your kids do -- and why a little danger is good for both kids and grownups.",558,TED2007,1172880000,40,Gever Tulley,1198200420,Tinkerer,https://www.ted.com/talks/gever_tulley_on_5_dangerous_things_for_kids,4364865
172,E11cDEr272Y,Tales of passion,465,"Author and activist Isabel Allende discusses women, creativity, the definition of feminism -- and, of course, passion -- in this talk.",1080,TED2007,1172880000,38,Isabel Allende,1199340000,Novelist,https://www.ted.com/talks/isabel_allende_tells_tales_of_passion,3741423
174,ukS4UjCauUs,The emergent genius of ant colonies,95,"Deborah Gordon studies ant colonies in the Arizona desert to understand their complex social system. She asks: How do these chitinous creatures get down to business -- and even multitask when they need to -- with no language, memory or visible leadership? Her answers could lead to a better understanding of all complex systems, from the brain to the Web. Thanks, ants.",1231,TED2003,1044144000,21,Deborah Gordon,1199751960,Ecologist,https://www.ted.com/talks/deborah_gordon_digs_ants,928270
175,vpjVgF5JDq8,The mystery box,227,"J.J. Abrams traces his love for the unseen mystery –- a passion that's evident in his films and TV shows, including Lost, Star Trek and the upcoming Star Wars VII -- back to its magical beginnings.",1082,TED2007,1172880000,30,J.J. Abrams,1199944800,Filmmaker,https://www.ted.com/talks/j_j_abrams_mystery_box,3519656
176,YVvn8dpSAt0,Underwater astonishments,554,"David Gallo shows jaw-dropping footage of amazing sea creatures, including a color-shifting cuttlefish, a perfectly camouflaged octopus, and a Times Square's worth of neon light displays from fish who live in the blackest depths of the ocean. This short talk celebrates the pioneering work of ocean explorers like Edith Widder and Roger Hanlon.",327,TED2007,1172880000,47,David Gallo,1200011280,Oceanographer,https://www.ted.com/talks/david_gallo_shows_underwater_astonishments,13926113
177,-bdf1NnDZ8M,Treat design as art,40,"Paola Antonelli, design curator at New York's Museum of Modern Art, wants to spread her appreciation of design -- in all shapes and forms -- around the world.",1097,TED2007,1172880000,22,Paola Antonelli,1200367200,Design curator,https://www.ted.com/talks/paola_antonelli_treats_design_as_art,585052
179,WtvsqRmvWUo,"\"Tembererana\"",41,"Singer/guitarist Raúl Midón performs \"All the Answers\" in a world premiere at TED2007, followed by the sprightly \"Tembererana.\"",640,TED2007,1172880000,22,Raul Midon,1200619320,Guitarist,https://www.ted.com/talks/raul_midon_plays_all_the_answers_and_tembererana,403089
180,UUfUAJD3qrU,"Rebuilding a neighborhood with beauty, dignity, hope",95,"Bill Strickland tells a quiet and astonishing tale of redemption through arts, music, and unlikely partnerships.",2128,TED2002,1012608000,19,Bill Strickland,1200870300,Social innovator,https://www.ted.com/talks/bill_strickland_makes_change_with_a_slide_show,611092
